city,State_ab,State_name,population,density
Olds,IA,Iowa,223.0,247.0
Oldsmar,FL,Florida,15061.0,650.0
Oldtown,ID,Idaho,126.5,122.0
Olean,NY,New York,10438.0,574.5
Olga,FL,Florida,2333.0,213.0
Olimpo,PR,Puerto Rico,2206.0,2919.0
Olin,IA,Iowa,687.0,259.0
Olinda,HI,Hawaii,1107.0,57.0
Olivarez,TX,Texas,5621.0,588.0
Olive Branch,MS,Mississippi,19712.5,211.5
Olive Hill,KY,Kentucky,1556.0,315.0
Olivehurst,CA,California,13464.0,696.0
Oliver,PA,Pennsylvania,1032.3333333333333,199.0
Oliver Springs,TN,Tennessee,3414.0,228.0
Olivet,TN,Tennessee,910.6666666666666,215.5
Olivette,MO,Missouri,7822.0,1090.0
Olivia,MN,Minnesota,2335.0,363.0
Olivia Lopez de Gutierrez,TX,Texas,20.0,826.0
Oljato-Monument Valley,UT,Utah,520.0,8.0
Olla,LA,Louisiana,1375.0,134.0
Ollie,IA,Iowa,210.0,81.0
Olmito,TX,Texas,1416.0,853.0
Olmito and Olmito,TX,Texas,188.0,2601.0
Olmitz,KS,Kansas,105.0,255.0
Olmos Park,TX,Texas,2466.0,1533.0
Olmsted,IL,Illinois,294.0,33.0
Olmsted Falls,OH,Ohio,8828.0,819.0
Olney,MD,Maryland,11792.0,488.75
Olney Springs,CO,Colorado,340.0,545.0
Olowalu,HI,Hawaii,91.0,11.0
Olpe,KS,Kansas,535.0,294.0
Olsburg,KS,Kansas,218.0,454.0
Olton,TX,Texas,2060.0,585.0
Olustee,OK,Oklahoma,555.0,259.0
Olympia,WA,Washington,200915.0,1119.0
Olympia Fields,IL,Illinois,4790.0,629.0
Olympia Heights,FL,Florida,13958.0,2025.0
Olympian Village,MO,Missouri,752.0,557.0
Olyphant,PA,Pennsylvania,5023.0,356.0
Omaha,NE,Nebraska,212300.0,464.5
Omak,WA,Washington,8114.0,478.0
Omao,HI,Hawaii,1467.0,446.0
Omar,WV,West Virginia,478.0,164.0
Omega,GA,Georgia,1230.0,266.0
Omena,MI,Michigan,144.0,12.0
Omer,MI,Michigan,289.0,98.0
Omro,WI,Wisconsin,3583.0,567.0
Ona,FL,Florida,658.0,9.0
Onaga,KS,Kansas,682.0,401.0
Onaka,SD,South Dakota,14.0,20.0
Onalaska,WI,Wisconsin,9307.333333333334,353.0
Onamia,MN,Minnesota,864.0,351.0
Onancock,VA,Virginia,1211.0,446.0
Onarga,IL,Illinois,1264.0,291.0
Onawa,IA,Iowa,2764.0,205.0
Onaway,MI,Michigan,508.0,340.0
Oneida,NY,New York,5251.2,175.4
Oneida Castle,NY,New York,622.0,467.0
Onekama,MI,Michigan,404.0,265.0
Oneonta,NY,New York,11906.5,696.0
Ong,NE,Nebraska,59.0,79.0
Onida,SD,South Dakota,634.0,364.0
Onley,VA,Virginia,500.0,241.0
Onset,MA,Massachusetts,754.0,269.0
Onslow,IA,Iowa,193.0,330.0
Onsted,MI,Michigan,950.0,343.0
Ontario,CA,California,54088.25,668.75
Onton,KY,Kentucky,40.0,18.0
Ontonagon,MI,Michigan,1250.0,130.0
Onward,IN,Indiana,98.0,365.0
Onycha,AL,Alabama,186.0,90.0
Onyx,CA,California,478.0,16.0
Oolitic,IN,Indiana,1134.0,656.0
Oologah,OK,Oklahoma,1175.0,363.0
Ooltewah,TN,Tennessee,756.0,472.0
Oostburg,WI,Wisconsin,3027.0,596.0
Opa-locka,FL,Florida,15887.0,1423.0
Opal,VA,Virginia,399.5,95.0
Opdyke,IL,Illinois,289.0,211.0
Opdyke West,TX,Texas,194.0,333.0
Opelika,AL,Alabama,30908.0,202.0
Opelousas,LA,Louisiana,24423.0,775.0
Opheim,MT,Montana,83.0,153.0
Ophir,CO,Colorado,117.0,226.5
Opp,AL,Alabama,6390.0,104.0
Oppelo,AR,Arkansas,743.0,118.0
Optima,OK,Oklahoma,372.0,328.0
Oquawka,IL,Illinois,1252.0,329.0
Oracle,AZ,Arizona,3656.0,89.0
Oradell,NJ,New Jersey,8131.0,1301.0
Oran,MO,Missouri,1215.0,445.0
Orange,CA,California,41342.0,833.0
Orange Beach,AL,Alabama,6235.0,163.0
Orange City,FL,Florida,9689.5,580.0
Orange Cove,CA,California,11059.0,2213.0
Orange Grove,TX,Texas,1302.0,464.0
Orange Lake,NY,New York,6434.0,467.0
Orange Park,FL,Florida,8824.0,936.0
Orangeburg,SC,South Carolina,17428.0,553.5
Orangetree,FL,Florida,4989.0,529.0
Orangevale,CA,California,34824.0,1172.0
Orangeville,UT,Utah,682.75,322.75
Orason,TX,Texas,229.0,267.0
Orbisonia,PA,Pennsylvania,403.0,1594.0
Orchard,TX,Texas,235.5,326.0
Orchard City,CO,Colorado,3212.0,107.0
Orchard Grass Hills,KY,Kentucky,1775.0,1764.0
Orchard Hill,GA,Georgia,232.0,251.0
Orchard Hills,PA,Pennsylvania,2294.0,224.0
Orchard Homes,MT,Montana,5847.0,401.0
Orchard Lake Village,MI,Michigan,2473.0,398.0
Orchard Mesa,CO,Colorado,6719.0,693.0
Orchards,WA,Washington,24335.0,1755.0
Orchid,FL,Florida,454.0,141.0
Orchidlands Estates,HI,Hawaii,3139.0,125.0
Orcutt,CA,California,31118.0,1079.0
Ord,NE,Nebraska,2076.0,381.0
Orderville,UT,Utah,592.0,26.0
Ordway,CO,Colorado,1054.0,527.0
Ore City,TX,Texas,1228.0,219.0
Oreana,IL,Illinois,811.0,669.0
Oregon,OH,Ohio,9259.75,548.25
Oregon City,OR,Oregon,37339.0,1459.0
Oreland,PA,Pennsylvania,5625.0,1490.0
Orem,UT,Utah,97828.0,2044.0
Orestes,IN,Indiana,404.0,386.0
Oretta,LA,Louisiana,306.0,53.0
Orfordville,WI,Wisconsin,1498.0,487.0
Organ,NM,New Mexico,210.0,93.0
Orick,CA,California,389.0,31.0
Orient,NY,New York,322.1666666666667,217.5
Oriental,NC,North Carolina,861.0,232.0
Orin,WY,Wyoming,89.0,33.0
Orinda,CA,California,19926.0,598.0
Oriole Beach,FL,Florida,1815.0,832.0
Orion,IL,Illinois,1798.0,756.0
Oriska,ND,North Dakota,112.0,162.0
Oriskany,NY,New York,1329.0,648.0
Oriskany Falls,NY,New York,690.0,526.0
Orland,CA,California,5194.0,626.0
Orland Hills,IL,Illinois,7023.0,2368.0
Orland Park,IL,Illinois,57857.0,1014.0
Orlando,FL,Florida,911280.5,583.5
Orleans,IN,Indiana,952.0,307.0
Orlinda,TN,Tennessee,940.0,55.0
Orlovista,FL,Florida,6416.0,1347.0
Orme,TN,Tennessee,110.0,10.0
Ormond Beach,FL,Florida,43759.0,510.0
Ormond-by-the-Sea,FL,Florida,7268.0,1400.0
Ormsby,MN,Minnesota,122.0,133.0
Oro Valley,AZ,Arizona,46044.0,509.0
Orocovis,PR,Puerto Rico,868.0,2789.0
Orofino,ID,Idaho,3576.0,485.0
Orogrande,NM,New Mexico,41.0,2.0
Orono,MN,Minnesota,8339.0,202.0
Oronoco,MN,Minnesota,1525.0,202.0
Oronogo,MO,Missouri,2667.0,414.0
Orosi,CA,California,8300.0,1310.0
Orovada,NV,Nevada,64.0,0.0
Oroville,CA,California,25594.0,480.0
Oroville East,CA,California,7771.0,138.0
Orr,MN,Minnesota,334.0,91.0
Orrick,MO,Missouri,804.0,232.0
Orrstown,PA,Pennsylvania,260.0,1579.0
Orrtanna,PA,Pennsylvania,111.0,222.0
Orrum,NC,North Carolina,87.0,70.0
Orrville,OH,Ohio,4385.5,320.5
Orting,WA,Washington,8610.0,1228.0
Ortley,SD,South Dakota,64.0,11.0
Ortonville,MN,Minnesota,1612.5,370.5
Orviston,PA,Pennsylvania,131.0,472.0
Orwell,OH,Ohio,1594.0,311.0
Orwigsburg,PA,Pennsylvania,5376.0,525.0
Orwin,PA,Pennsylvania,292.0,183.0
Osage,IA,Iowa,1044.75,217.5
Osage Beach,MO,Missouri,4666.0,183.0
Osage City,KS,Kansas,2809.0,344.0
Osakis,MN,Minnesota,1744.0,348.0
Osawatomie,KS,Kansas,4284.0,314.0
Osborn,MO,Missouri,407.0,275.0
Osborne,KS,Kansas,1272.0,318.0
Osburn,ID,Idaho,2523.0,456.0
Oscarville,AK,Alaska,94.0,13.0
Osceola,AR,Arkansas,3356.3333333333335,367.1666666666667
Osceola Mills,PA,Pennsylvania,1069.0,1251.0
Oscoda,MI,Michigan,743.0,329.0
Osgood,IN,Indiana,637.0,278.0
Oshkosh,WI,Wisconsin,38156.5,703.0
Osino,NV,Nevada,519.0,80.0
Oskaloosa,IA,Iowa,6824.5,481.5
Oslo,MN,Minnesota,322.0,335.0
Osmond,NE,Nebraska,709.0,221.5
Osnabrock,ND,North Dakota,118.0,151.0
Oso,WA,Washington,326.0,44.0
Osprey,FL,Florida,6931.0,512.0
Osseo,MN,Minnesota,2207.0,870.0
Ossian,IN,Indiana,2297.0,532.5
Ossineke,MI,Michigan,899.0,94.0
Ossipee,NC,North Carolina,591.0,376.0
Ossun,LA,Louisiana,1993.0,226.0
Osterdock,IA,Iowa,56.0,47.0
Ostrander,OH,Ohio,498.5,272.0
Oswego,NY,New York,18911.0,544.5
Osyka,MS,Mississippi,411.0,149.0
Othello,WA,Washington,12761.0,814.0
Otho,IA,Iowa,507.0,427.0
Otis,CO,Colorado,373.0,387.0
Otis Orchards-East Farms,WA,Washington,6466.0,310.0
Otisville,NY,New York,2497.0,449.0
Oto,IA,Iowa,103.0,150.0
Otoe,NE,Nebraska,178.0,431.0
Otsego,MN,Minnesota,14982.5,502.0
Ottawa,IL,Illinois,12413.333333333334,464.3333333333333
Ottawa Hills,OH,Ohio,4488.0,921.0
Otter Creek,FL,Florida,134.0,38.0
Otter Lake,MI,Michigan,378.0,193.0
Otterbein,IN,Indiana,1265.0,414.0
Ottertail,MN,Minnesota,648.0,58.0
Otterville,MO,Missouri,285.5,201.0
Ottosen,IA,Iowa,37.0,25.0
Ottoville,OH,Ohio,964.0,394.0
Ottumwa,IA,Iowa,24368.0,593.0
Otway,OH,Ohio,82.0,155.0
Otwell,IN,Indiana,390.0,84.0
Our Town,AL,Alabama,688.0,22.0
Ouray,CO,Colorado,1034.0,462.0
Outlook,WA,Washington,47.5,78.5
Ouzinkie,AK,Alaska,153.0,10.0
Oval,PA,Pennsylvania,387.0,136.0
Ovando,MT,Montana,64.0,2.0
Overbrook,KS,Kansas,1023.0,726.0
Overland,MO,Missouri,7825.5,700.5
Overland Park,KS,Kansas,195494.0,1003.0
Overlea,MD,Maryland,12195.0,1567.0
Overly,ND,North Dakota,17.0,17.0
Overton,TX,Texas,1535.0,274.5
Ovid,MI,Michigan,956.5,714.5
Oviedo,FL,Florida,41860.0,1043.0
Ovilla,TX,Texas,4167.0,277.0
Owaneco,IL,Illinois,223.0,187.0
Owasa,IA,Iowa,42.0,28.0
Owasso,OK,Oklahoma,36957.0,807.0
Owatonna,MN,Minnesota,25704.0,682.0
Owen,WI,Wisconsin,928.0,153.0
Owendale,MI,Michigan,224.0,116.0
Owens Cross Roads,AL,Alabama,2129.0,99.0
Owensboro,KY,Kentucky,74068.0,1132.0
Owensburg,IN,Indiana,483.0,31.0
Owensville,MO,Missouri,1664.0,678.3333333333334
Owenton,KY,Kentucky,1533.0,311.0
Owings,MD,Maryland,2528.0,247.0
Owings Mills,MD,Maryland,35081.0,1420.0
Owingsville,KY,Kentucky,1573.0,241.0
Owl Ranch,TX,Texas,117.0,60.0
Owosso,MI,Michigan,21315.0,1062.0
Owyhee,NV,Nevada,1135.0,1.0
Oxbow,ND,North Dakota,211.0,147.5
Oxbow Estates,AZ,Arizona,213.0,167.0
Oxford,MS,Mississippi,7291.8,514.0666666666667
Oxford Junction,IA,Iowa,483.0,268.0
Oxly,MO,Missouri,131.0,19.0
Oxnard,CA,California,387647.0,3040.0
Oxoboxo River,CT,Connecticut,2825.0,254.0
Oxon Hill,MD,Maryland,18080.0,1054.0
Oyens,IA,Iowa,102.0,388.0
Oyster Bay Cove,NY,New York,2254.0,207.0
Oyster Creek,TX,Texas,1193.0,243.0
Ozan,AR,Arkansas,81.0,95.0
Ozark,MO,Missouri,12787.0,348.3333333333333
Ozawkie,KS,Kansas,620.0,806.0
Ozona,TX,Texas,2930.0,241.0
Ozora,MO,Missouri,151.0,9.0
Paauilo,HI,Hawaii,586.0,217.0
Pablo,MT,Montana,2274.0,181.0
Pablo Pena,TX,Texas,14.0,347.0
Pace,FL,Florida,11550.0,484.0
Pacheco,CA,California,4361.0,2272.0
Pachuta,MS,Mississippi,233.0,36.0
Pacific,MO,Missouri,8919.5,807.0
Pacific Beach,WA,Washington,278.0,88.0
Pacific City,OR,Oregon,1076.0,111.0
Pacific Grove,CA,California,15413.0,2081.0
Pacific Junction,IA,Iowa,342.0,174.0
Pacifica,CA,California,38546.0,1175.0
Packwaukee,WI,Wisconsin,171.0,137.0
Packwood,WA,Washington,271.0,118.0
Pacolet,SC,South Carolina,2550.0,168.0
Paddock Lake,WI,Wisconsin,3116.0,414.0
Paden,OK,Oklahoma,284.5,197.0
Paden City,WV,West Virginia,2379.0,1066.0
Paderborn,IL,Illinois,76.0,195.0
Padre Ranchitos,AZ,Arizona,49.0,65.0
Padroni,CO,Colorado,69.0,32.0
Paducah,KY,Kentucky,24787.5,377.5
Page,AZ,Arizona,2018.5,137.75
Page Park,FL,Florida,490.0,703.0
Pagedale,MO,Missouri,3291.0,1055.0
Pageland,SC,South Carolina,3915.0,235.0
Pageton,WV,West Virginia,135.0,43.0
Pagosa Springs,CO,Colorado,5927.0,161.0
Paguate,NM,New Mexico,379.0,19.0
Pahala,HI,Hawaii,1827.0,842.0
Pahoa,HI,Hawaii,805.0,142.0
Pahokee,FL,Florida,8025.0,458.0
Pahrump,NV,Nevada,37298.0,47.0
Paia,HI,Hawaii,2249.0,141.0
Paincourtville,LA,Louisiana,1205.0,267.0
Painesville,OH,Ohio,19886.0,1124.0
Paint,PA,Pennsylvania,935.0,1036.0
Paint Rock,TX,Texas,246.5,122.0
Painted Hills,IN,Indiana,532.0,118.0
Painted Post,NY,New York,1924.0,583.0
Painter,VA,Virginia,224.0,132.0
Paintsville,KY,Kentucky,6952.0,234.0
Paisano Park,TX,Texas,52.0,228.0
Paisley,FL,Florida,860.5,199.5
Pajarito Mesa,NM,New Mexico,266.0,8.0
Pajaro,CA,California,3620.0,1507.0
Pajaro Dunes,CA,California,284.0,42.0
Pajonal,PR,Puerto Rico,588.0,2036.0
Pakala Village,HI,Hawaii,352.0,56.0
Pala,CA,California,1005.0,92.0
Palacios,TX,Texas,4535.0,354.0
Palatine,IL,Illinois,67482.0,1916.0
Palatine Bridge,NY,New York,748.0,313.0
Palatka,FL,Florida,23738.0,413.0
Palco,KS,Kansas,267.0,384.0
Palenville,NY,New York,1175.0,136.0
Palermo,CA,California,2746.5,43.5
Palestine,TX,Texas,5069.0,382.5
Palisade,CO,Colorado,1078.3333333333333,447.3333333333333
Palisades,TX,Texas,353.0,242.0
Palisades Park,NJ,New Jersey,20715.0,6455.0
Palm Bay,FL,Florida,507002.0,456.0
Palm Beach,FL,Florida,8816.0,890.0
Palm Beach Gardens,FL,Florida,57704.0,379.0
Palm Beach Shores,FL,Florida,1262.0,1662.0
Palm City,FL,Florida,24840.0,691.0
Palm Coast,FL,Florida,417007.0,364.0
Palm Desert,CA,California,53275.0,767.0
Palm Harbor,FL,Florida,62310.0,1387.0
Palm River-Clair Mel,FL,Florida,23844.0,805.0
Palm Shores,FL,Florida,1157.0,743.0
Palm Springs,CA,California,36867.0,1256.5
Palm Springs North,FL,Florida,5525.0,2681.0
Palm Valley,FL,Florida,11266.0,738.0
Palmarejo,PR,Puerto Rico,1393.0,1840.0
Palmas,PR,Puerto Rico,930.0,274.0
Palmas del Mar,PR,Puerto Rico,2192.0,282.0
Palmdale,CA,California,78165.5,444.5
Palmer,MA,Massachusetts,2483.8,439.3
Palmer Heights,PA,Pennsylvania,3837.0,1278.0
Palmer Lake,CO,Colorado,2993.0,376.0
Palmerton,PA,Pennsylvania,5336.0,829.0
Palmetto,FL,Florida,6253.0,408.6666666666667
Palmetto Bay,FL,Florida,24523.0,1142.0
Palmetto Estates,FL,Florida,15640.0,2797.0
Palmhurst,TX,Texas,2732.0,237.0
Palmona Park,FL,Florida,1209.0,558.0
Palmview,TX,Texas,5774.0,794.0
Palmview South,TX,Texas,5589.0,889.0
Palmyra,PA,Pennsylvania,2537.1111111111113,561.1111111111111
Palo,IA,Iowa,1066.0,335.0
Palo Alto,CA,California,33171.0,709.5
Palo Blanco,TX,Texas,82.0,520.0
Palo Cedro,CA,California,1143.0,119.0
Palo Pinto,TX,Texas,147.0,66.0
Palo Seco,PR,Puerto Rico,642.0,545.0
Palo Verde,CA,California,65.0,42.0
Paloma Creek,TX,Texas,3298.0,2769.0
Paloma Creek South,TX,Texas,7986.0,2440.0
Palomas,PR,Puerto Rico,1588.0,1226.0
Palominas,AZ,Arizona,178.0,35.0
Palos Heights,IL,Illinois,12520.0,1281.0
Palos Hills,IL,Illinois,17060.0,1551.0
Palos Park,IL,Illinois,4736.0,288.0
Palos Verdes Estates,CA,California,13273.0,1073.0
Palouse,WA,Washington,1075.0,396.0
Pamelia Center,NY,New York,271.0,100.0
Pampa,TX,Texas,17230.0,730.0
Pamplico,SC,South Carolina,1220.0,290.0
Pamplin City,VA,Virginia,228.0,278.0
Pana,IL,Illinois,5463.0,542.0
Panaca,NV,Nevada,1157.0,136.0
Panacea,FL,Florida,910.0,210.0
Panama,OK,Oklahoma,521.4,278.2
Panama City,FL,Florida,136133.0,382.0
Panama City Beach,FL,Florida,12583.0,251.0
Pancoastburg,OH,Ohio,65.0,73.0
Pandora,OH,Ohio,1107.0,401.0
Pangburn,AR,Arkansas,579.0,410.0
Panguitch,UT,Utah,1682.0,223.0
Panhandle,TX,Texas,2312.0,420.0
Panola,IL,Illinois,41.666666666666664,25.666666666666668
Panora,IA,Iowa,1067.0,228.0
Panorama Heights,CA,California,49.0,39.0
Panorama Park,IA,Iowa,319.0,2300.0
Panorama Village,TX,Texas,2424.0,869.0
Pantego,TX,Texas,1347.5,530.5
Panther Valley,NJ,New Jersey,3815.0,493.0
Panthersville,GA,Georgia,10800.0,1137.0
Pantops,VA,Virginia,3388.0,611.0
Paola,KS,Kansas,5719.0,431.0
Paoli,PA,Pennsylvania,2481.25,526.25
Paonia,CO,Colorado,1469.0,690.0
Papaikou,HI,Hawaii,971.0,257.0
Papillion,NE,Nebraska,20471.0,800.0
Papineau,IL,Illinois,149.0,276.0
Parachute,CO,Colorado,1116.0,270.0
Paradis,LA,Louisiana,1586.0,95.0
Paradise,NV,Nevada,40467.333333333336,456.1666666666667
Paradise Heights,FL,Florida,609.0,510.0
Paradise Hill,OK,Oklahoma,80.0,56.0
Paradise Hills,NM,New Mexico,4656.0,1757.0
Paradise Park,CA,California,550.0,763.0
Paradise Valley,AZ,Arizona,7344.0,184.0
Paragon,IN,Indiana,678.0,951.0
Paragon Estates,CO,Colorado,802.0,184.0
Paragonah,UT,Utah,545.0,311.0
Paragould,AR,Arkansas,28986.0,351.0
Paraje,NM,New Mexico,903.0,62.0
Paramount,CA,California,53955.0,4405.0
Paramount-Long Meadow,MD,Maryland,3062.0,541.0
Paramus,NJ,New Jersey,26264.0,970.0
Parc,NY,New York,236.0,74.0
Parcelas La Milagrosa,PR,Puerto Rico,1366.0,2054.0
Parcelas Mandry,PR,Puerto Rico,362.0,1491.0
Parcelas Nuevas,PR,Puerto Rico,940.0,564.0
Parcelas Peñuelas,PR,Puerto Rico,958.0,625.0
Parcelas Viejas Borinquen,PR,Puerto Rico,747.0,5949.0
Parcelas de Navarro,PR,Puerto Rico,1665.0,4776.0
Parchment,MI,Michigan,1828.0,769.0
Parcoal,WV,West Virginia,94.0,210.0
Pardeesville,PA,Pennsylvania,620.0,366.0
Pardeeville,WI,Wisconsin,2063.0,414.0
Paris,TX,Texas,7915.0,307.25
Park,KS,Kansas,113.0,138.0
Park City,UT,Utah,5737.5,603.6666666666666
Park Crest,PA,Pennsylvania,596.0,323.0
Park Falls,WI,Wisconsin,2230.0,235.0
Park Forest,IL,Illinois,21210.0,1650.0
Park Forest Village,PA,Pennsylvania,10299.0,1599.0
Park Hill,OK,Oklahoma,4001.0,44.0
Park Hills,MO,Missouri,5756.5,821.5
Park Layne,OH,Ohio,4264.0,1124.0
Park Rapids,MN,Minnesota,4235.0,220.0
Park Ridge,IL,Illinois,15379.333333333334,1379.6666666666667
Park River,ND,North Dakota,1338.0,199.0
Park View,IA,Iowa,2818.0,1028.0
Parkdale,MI,Michigan,370.5,244.75
Parker,CO,Colorado,8677.4,443.5
Parker City,IN,Indiana,1344.0,902.0
Parker School,MT,Montana,625.0,32.0
Parker Strip,AZ,Arizona,886.0,109.0
Parker's Crossroads,TN,Tennessee,313.0,31.0
Parkerfield,KS,Kansas,415.0,175.0
Parkers Prairie,MN,Minnesota,997.0,308.0
Parkers Settlement,IN,Indiana,537.0,118.0
Parkersburg,WV,West Virginia,21564.666666666668,523.0
Parkerville,KS,Kansas,61.0,183.0
Parkesburg,PA,Pennsylvania,3993.0,1214.0
Parkin,AR,Arkansas,990.0,149.0
Parkland,WA,Washington,35736.5,1360.5
Parklawn,CA,California,1040.0,2416.0
Parkline,ID,Idaho,30.0,23.0
Parkman,OH,Ohio,140.0,44.0
Parks,AZ,Arizona,735.6666666666666,116.0
Parksdale,CA,California,2451.0,544.0
Parkside,PA,Pennsylvania,2330.0,4371.0
Parksley,VA,Virginia,808.0,506.0
Parkston,SD,South Dakota,1477.0,437.0
Parksville,SC,South Carolina,111.0,58.0
Parkton,NC,North Carolina,439.0,249.0
Parkville,MD,Maryland,15282.333333333334,1326.3333333333333
Parkway,CA,California,8163.5,1538.5
Parkway Village,KY,Kentucky,660.0,2907.0
Parkwood,WA,Washington,4648.0,1128.5
Parlier,CA,California,15618.0,2503.0
Parma,OH,Ohio,20403.25,730.0
Parma Heights,OH,Ohio,19790.0,1823.0
Parmele,NC,North Carolina,253.0,82.0
Parmelee,SD,South Dakota,717.0,48.0
Parnell,IA,Iowa,217.5,407.5
Parole,MD,Maryland,17074.0,641.0
Parowan,UT,Utah,3165.0,176.0
Parral,OH,Ohio,212.0,454.0
Parrish,AL,Alabama,937.0,172.0
Parrott,VA,Virginia,196.0,48.0
Parrottsville,TN,Tennessee,293.0,152.0
Parryville,PA,Pennsylvania,502.0,120.0
Parshall,ND,North Dakota,685.5,497.5
Parsons,KS,Kansas,4386.0,347.0
Parsonsburg,MD,Maryland,420.0,124.0
Partridge,KS,Kansas,240.0,298.0
Pasadena,TX,Texas,107391.33333333333,1494.3333333333333
Pasadena Hills,FL,Florida,5710.5,879.0
Pasadena Park,MO,Missouri,456.0,1794.0
Pasatiempo,CA,California,1206.0,526.0
Pascagoula,MS,Mississippi,48869.0,544.0
Pasco,WA,Washington,75432.0,858.0
Pascoag,RI,Rhode Island,4594.0,353.0
Pascola,MO,Missouri,93.0,224.0
Paskenta,CA,California,102.0,36.0
Pass Christian,MS,Mississippi,6307.0,295.0
Passaic,NJ,New Jersey,34867.5,4382.0
Passamaquoddy Pleasant Point,ME,Maine,683.0,467.0
Passapatanzy,VA,Virginia,1532.0,290.0
Pastoria,VA,Virginia,996.0,174.0
Pastos,PR,Puerto Rico,1258.0,950.0
Pastura,NM,New Mexico,5.0,5.0
Patagonia,AZ,Arizona,874.0,262.0
Pataskala,OH,Ohio,15883.0,211.0
Patch Grove,WI,Wisconsin,192.0,195.0
Patchogue,NY,New York,12321.0,2104.0
Pateros,WA,Washington,714.0,546.0
Paterson,NJ,New Jersey,145233.0,6665.0
Pathfork,KY,Kentucky,464.0,144.0
Patillas,PR,Puerto Rico,3313.0,1123.0
Patmos,AR,Arkansas,60.0,208.0
Patoka,IN,Indiana,659.5,230.0
Paton,IA,Iowa,230.0,157.0
Patrick,SC,South Carolina,340.0,136.0
Patrick AFB,FL,Florida,1533.0,191.0
Patrick Springs,VA,Virginia,1932.0,47.0
Patriot,IN,Indiana,209.0,368.0
Patterson,CA,California,5027.0,493.0
Patterson Heights,PA,Pennsylvania,597.0,1002.0
Patterson Springs,NC,North Carolina,621.0,263.0
Patterson Tract,CA,California,2085.0,556.0
Pattison,TX,Texas,620.0,71.0
Patton Village,TX,Texas,1393.5,219.5
Pattonsburg,MO,Missouri,345.0,219.0
Paukaa,HI,Hawaii,637.0,577.0
Paul,ID,Idaho,1449.0,849.0
Paul Smiths,NY,New York,622.0,932.0
Paulden,AZ,Arizona,5189.0,35.0
Paulding,OH,Ohio,3423.0,559.0
Paulina,LA,Louisiana,1280.0,107.0
Paullina,IA,Iowa,977.0,406.0
Pauls Valley,OK,Oklahoma,6110.0,275.0
Paulsboro,NJ,New Jersey,5854.0,1174.0
Pavillion,WY,Wyoming,230.0,441.0
Pavo,GA,Georgia,604.0,132.0
Paw Paw,MI,Michigan,3203.3333333333335,474.0
Paw Paw Lake,MI,Michigan,3520.0,264.0
Pawcatuck,CT,Connecticut,5305.0,600.0
Pawhuska,OK,Oklahoma,3452.0,362.0
Pawleys Island,SC,South Carolina,108.0,59.0
Pawnee,IL,Illinois,1671.0,401.6666666666667
Pawnee City,NE,Nebraska,832.0,266.0
Pawnee Rock,KS,Kansas,231.0,316.0
Pawtucket,RI,Rhode Island,72117.0,3212.0
Pax,WV,West Virginia,152.0,195.0
Paxico,KS,Kansas,215.0,573.0
Paxtang,PA,Pennsylvania,1546.0,1470.0
Paxton,IL,Illinois,1960.0,265.0
Paxtonia,PA,Pennsylvania,5296.0,883.0
Paxtonville,PA,Pennsylvania,268.0,118.0
Paxville,SC,South Carolina,179.0,65.0
Payette,ID,Idaho,7727.0,749.0
Payne,OH,Ohio,1139.0,648.0
Payne Gap,KY,Kentucky,282.0,47.0
Payne Springs,TX,Texas,769.0,140.0
Paynes Creek,CA,California,78.0,8.0
Paynesville,MN,Minnesota,1297.0,266.0
Payson,UT,Utah,12368.666666666666,420.3333333333333
Pe Ell,WA,Washington,675.0,440.0
Pea Ridge,WV,West Virginia,5828.0,697.0
Peabody,MA,Massachusetts,27085.5,798.5
Peaceful Valley,WA,Washington,4123.0,93.0
Peaceful Village,MO,Missouri,65.0,128.0
Peach Lake,NY,New York,1604.0,232.0
Peach Orchard,AR,Arkansas,125.0,46.0
Peach Springs,AZ,Arizona,1301.0,63.0
Peachland,NC,North Carolina,402.0,153.0
Peachtree City,GA,Georgia,36223.0,569.0
Peachtree Corners,GA,Georgia,43905.0,1052.0
Peak,SC,South Carolina,63.0,70.0
Peak Place,NM,New Mexico,409.0,120.0
Peapack and Gladstone,NJ,New Jersey,2597.0,174.0
Pearisburg,VA,Virginia,2729.0,318.0
Pearl,MS,Mississippi,13321.0,217.0
Pearl Beach,MI,Michigan,2872.0,515.0
Pearl City,HI,Hawaii,23194.0,1202.0
Pearl River,NY,New York,7728.666666666667,420.0
Pearland,TX,Texas,122460.0,981.0
Pearlington,MS,Mississippi,911.0,38.0
Pearsall,TX,Texas,10973.0,690.0
Pearson,GA,Georgia,2042.0,235.0
Pearsonville,CA,California,7.0,0.0
Pease,MN,Minnesota,229.0,167.0
Peavine,OK,Oklahoma,377.0,15.0
Pebble Creek,FL,Florida,10249.0,1400.0
Pecan Acres,TX,Texas,5259.0,107.0
Pecan Gap,TX,Texas,197.0,121.0
Pecan Grove,TX,Texas,17380.0,806.0
Pecan Hill,TX,Texas,694.0,125.0
Pecan Plantation,TX,Texas,6243.0,324.0
Pecatonica,IL,Illinois,2078.0,633.0
Peck,MI,Michigan,395.5,259.5
Pecktonville,MD,Maryland,244.0,160.0
Peconic,NY,New York,812.0,92.0
Pecos,TX,Texas,7680.0,422.0
Peculiar,MO,Missouri,5478.0,233.0
Pedricktown,NJ,New Jersey,360.0,154.0
