city,State_name,State_ab,ALand,AWater,Median,Stdev
Ruffsdale,Pennsylvania,PA,2429996,37622,76381,80780.54461
Rugby,North Dakota,ND,2833434,35706.5,89140.5,84576.10498
Ruidoso,New Mexico,NM,41764553,49198,92222,132081.7035
Ruleville,Mississippi,MS,6522347,21825,58785,120395.3146
Runnells,Iowa,IA,1103387,0,95727,93611.81868
Runnemede,New Jersey,NJ,5312200,143117,96198,104005.2567
Rupert,Idaho,ID,3357210.5,14378.5,87905.5,123118.3507
Rural Hall,North Carolina,NC,5962801,32828.5,188716,80302.32318
Rural Valley,Pennsylvania,PA,3375981,0,82634.5,76818.35115
Rush City,Minnesota,MN,10862567,177327,94051,117182.9585
Rush Springs,Oklahoma,OK,2961169,0,63818,65313.00385
Rushford,Minnesota,MN,44110914,290337.5,90632,109164.7901
Rushville,Illinois,IL,2776241.714,75158,109285.2857,80614.33003
Rusk,Texas,TX,18708276,69649,73800,83468.14679
Russell,Kansas,KS,3963643.4,122261.8,133050,104088.4428
Russellville,Alabama,AL,31399735,169023.5,77808,122023.0514
Russia,Ohio,OH,1960990,20608,123671,138639.5891
Russiaville,Indiana,IN,2088173,0,97188,139507.2076
Ruston,Louisiana,LA,31576638,87714,129525,144855.7515
Rutherford College,North Carolina,NC,5857101,0,78993,83339.13815
Ruthven,Iowa,IA,1084187,0,67160,59572.67465
Rutland,Massachusetts,MA,13607959.5,475589,105859.5,129922.1119
Rutledge,Tennessee,TN,12156761,2421,68104,115940.5752
Rye,New York,NY,15161081,36700877,254880,227198.1939
Ryegate,Montana,MT,1952164,0,76118,64702.3181
Sabana Grande,Puerto Rico,PR,2479521,0,16851.5,31709.3198
Sabetha,Kansas,KS,8939384,36278,84640,105404.0175
Sabina,Ohio,OH,3320895,20607,63515,78454.83553
Sac City,Iowa,IA,6551384.5,86996.5,81033.5,96046.81417
Sacaton,Arizona,AZ,15895786.5,0,32030.5,40161.18408
Sachse,Texas,TX,25338925,320235,143482,157786.1792
Sackets Harbor,New York,NY,5971737,14686,93585,118525.4884
Sacramento,California,CA,42375387.13,706594.625,110009.625,99091.8389
Saddle River,New Jersey,NJ,12717576,140350,245658,219089.084
Sadler,Texas,TX,4630070,5098.5,81848.5,79362.54535
Safety Harbor,Florida,FL,12648657,448187,131805,162818.1942
Sag Harbor,New York,NY,11154652.33,729034.3333,212220.3333,197276.4206
Saginaw,Michigan,MI,25848973,718934,52605,64292.88263
Saguache,Colorado,CO,1130609,0,46961,29241.24184
Sahuarita,Arizona,AZ,16429226,22216,204519,67383.08984
Saint Anthony,Minnesota,MN,5802141,303775,116623,127623.2618
Saint Charles,Minnesota,MN,9685628,0,99245,126745.7705
Saint Clair,Michigan,MI,3439236.75,438105.25,87754,88674.65539
Saint Clairsville,Ohio,OH,3514534,24456,202512.5,108883.6849
Saint Cloud,Minnesota,MN,94732712,1935294.667,96613,118480.2196
Saint Croix Falls,Wisconsin,WI,7379445,116408.6667,72181.33333,91398.21578
Saint Elmo,Illinois,IL,3078907,63298,57531,22158.16626
Saint Helen,Michigan,MI,13031727,2310313,41152,44160.28892
Saint Henry,Ohio,OH,558419,2055.5,98993.5,158050.7209
Saint James,Minnesota,MN,7696369,385660.6667,187603,177029.0549
Saint Joe,Indiana,IN,868798,0,68329,63641.67692
Saint John,Washington,WA,1737041,0,70324,108616.0369
Saint Johnsbury,Vermont,VT,33284541,584320,83277,102351.6044
Saint Joseph,Michigan,MI,4917987.5,2040519.5,146738.5,158213.9471
Saint Libory,Illinois,IL,1050797,678,69772.33333,105673.1408
Saint Marks,Florida,FL,5017997,18551,75993,74145.15981
Saint Mary's,Alaska,AK,3994054,0,148088,158110.4511
Saint Michael,Minnesota,MN,84761892,9553153,131641,139274.6372
Saint Paris,Ohio,OH,4281948,0,82107,90511.07459
Saint Paul,Minnesota,MN,5785744,16906,136049,156258.4838
Saint Paul Park,Minnesota,MN,7703493,1545497,106867,123671.6665
Saint Pauls,North Carolina,NC,3919922,0,68304,102585.1136
Saint Simons Island,Georgia,GA,41636270,2628834,163525,172906.8255
Saint Thomas,North Dakota,ND,2743638,0,77272,87685.44417
Saint Vincent,Minnesota,MN,1472419.5,72460,195546,68076.44622
Salado,Texas,TX,5604590,120408,195926,188607.0267
Sale Creek,Tennessee,TN,78229422,6420311,88795,110466.443
Salem,Iowa,IA,14626765.44,1554225.778,117636.7222,96799.7124
Salida,California,CA,7078357,18718.75,142256.5,96732.49255
Salina,Kansas,KS,15414922.4,215134.7,56913,81924.45112
Salinas,Puerto Rico,PR,4221857,13769,21520,33399.31025
Saline,Louisiana,LA,11759550,78097.66667,100574.6667,106762.5549
Salisbury,Maryland,MD,32283272,423537,157433.3333,104396.3633
Sallis,Mississippi,MS,1064940,0,70235,106310.6704
Sallisaw,Oklahoma,OK,34807086.67,150604.6667,42609.66667,60468.00726
Salmon,Idaho,ID,6488372,95346,68193,89556.00725
Salome,Arizona,AZ,216471647.5,18715,175666,28323.7538
Salt Lake City,Utah,UT,152996202,608368.5,99356,126450.2548
Salt Rock,West Virginia,WV,7938452,193317,300000,142753.9298
Salton City,California,CA,1294111.5,147824.5,55575.5,92674.78607
Saltville,Virginia,VA,20503110,469803,69115,102227.1948
Saluda,North Carolina,NC,6960145,36665,76010.33333,95747.35644
Salyersville,Kentucky,KY,6393414,61369,74317,98527.13484
Sammamish,Washington,WA,52767496,9323112,232139,210744.52
San Andreas,California,CA,21700116,41137,76795,79150.05713
San Anselmo,California,CA,7736670,0,255585,230788.8011
San Antonio,Texas,TX,141521324,1669214,165929.3333,167141.204
San Augustine,Texas,TX,12217475,226377,88162,116334.8792
San Benito,Texas,TX,6531082.5,27066,59786.5,51357.1656
San Bernardino,California,CA,61017692.67,378801,82396.33333,100331.2743
San Carlos,Arizona,AZ,12679777,12824.5,149422.5,130379.1718
San Clemente,California,CA,47542284,1965336,225067,202878.0028
San Diego,California,CA,286832099,40748257.67,179467.6667,127034.847
San Dimas,California,CA,30391222.5,674980.5,150933.5,163300.5589
San Elizario,Texas,TX,17826061,7004,55784,102863.3377
San Felipe Pueblo,New Mexico,NM,31022105,741716,80825,103592.8291
San Gabriel,California,CA,4039882,35252,154476,167909.095
San Geronimo,California,CA,10998182,0,141802,167974.4579
San Jacinto,California,CA,66579313,1068083,81997,99260.98804
San Joaquin,California,CA,5887182,0,300000,53364.47718
San Jose,California,CA,230396967,3901666,157459.5,168437.924
San Juan,Puerto Rico,PR,45334424.67,5970940,72494.33333,85508.15211
San Juan Capistrano,California,CA,36867985,506820,215429,195858.2771
San Lorenzo,California,CA,4978152.833,18419,147974.5,74063.09395
San Luis,Colorado,CO,2352029,0,25351,32192.33778
San Luis Obispo,California,CA,17582647,321570,182442,124610.869
San Manuel,Arizona,AZ,53673060,78904,71852,85120.91123
San Marcos,Texas,TX,49700632.75,232461.75,57561.5,75839.62543
San Marino,California,CA,9757181,17797,251722,222294.4506
San Mateo,California,CA,31415730,9721639,207807,194336.439
San Miguel,California,CA,4348735,0,99008,152610.9868
San Pablo,California,CA,77834895,58171749,107003,145661.7543
San Rafael,California,CA,12153878,24533,190198,184746.3312
San Ramon,California,CA,28703829.5,20841,265802.5,223049.2476
San Saba,Texas,TX,5913594,0,64024,63488.73343
San Sebastian,Puerto Rico,PR,5263239,0,12151,32708.84419
San Simon,Arizona,AZ,1811801,0,59819,47436.0293
San Ygnacio,Texas,TX,3859970.5,171491,211789.5,155633.3524
Sanborn,Iowa,IA,2686352.5,0,89716,128132.3777
Sanbornville,New Hampshire,NH,805025,0,141971,88896.40064
Sand Coulee,Montana,MT,6787966,0,81279,42944.47683
Sand Lake,Michigan,MI,1837500,82981,70519,74830.80082
Sand Point,Alaska,AK,19830957,55786027,108806,145244.6172
Sand Rock,Alabama,AL,11291050,0,84902,84485.80328
Sand Springs,Oklahoma,OK,50315574,4002427,300000,63947.88583
Sanderson,Texas,TX,10856320,0,91484,125368.9809
Sandersville,Georgia,GA,1984712,46817,152721,153741.4744
Sandia Park,New Mexico,NM,6762868.5,0,129671,86305.18032
Sandoval,Illinois,IL,2595044,0,71707,96668.11389
Sandpoint,Idaho,ID,8190304,110531,300000,182975.1899
Sandstone,Minnesota,MN,13652589,430222,67428,70119.57681
Sandusky,Ohio,OH,12732532,15766389,68229.5,83321.96095
Sandwich,Illinois,IL,10832443,265433,229808,122021.567
Sandy,Oregon,OR,17175963,7087.5,174793,155662.9663
Sandy Creek,New York,NY,3187300.5,3874.5,96658,85711.52118
Sandy Hook,Kentucky,KY,2543315,2867,24726,36462.18597
Sanford,Florida,FL,36572552.25,2857019,90108.25,119004.5169
Sanger,California,CA,20402543.75,32787.25,168272.75,153432.6395
Sanostee,New Mexico,NM,11746196,6688,46196,36497.95384
Santa Ana,California,CA,70306781,638460,97619,127909.4917
Santa Anna,Texas,TX,5164626,0,57564,62811.21344
Santa Clara,California,CA,47678886,0,199235,190815.123
Santa Cruz,California,CA,26056307.33,3755062,166280.6667,174018.2013
Santa Fe,New Mexico,NM,29938587.67,176082.2222,106412.2222,118040.9125
Santa Isabel,Puerto Rico,PR,876188.6667,4953.666667,9410.333333,20815.31334
Santa Margarita,California,CA,1340019,0,152478,143508.4856
Santa Maria,California,CA,4825465,103102,115326.25,54578.06134
Santa Monica,California,CA,21795228,3025,205147,192701.5561
Santa Paula,California,CA,11894889,294027,102336,133535.5371
Santa Rosa,California,CA,8280313.5,10049,141973,96948.21052
Santa Teresa,New Mexico,NM,26095179,0,86516,104408.8207
Santaquin,Utah,UT,31047797,557129,46674.5,115145.5635
Santee,California,CA,42058355,758838,116452,138809.1411
Sapulpa,Oklahoma,OK,58252795,2023782,84549,113373.5046
Sarahsville,Ohio,OH,437085,1551,300000,85645.58768
Saranac,New York,NY,26279384,0,81363,62195.85894
Saranac Lake,New York,NY,7197507,643732,85838,111700.0642
Sarasota,Florida,FL,9946009.556,3652215.111,134393.4444,145171.8312
Saratoga,Arkansas,AR,15625634.33,172967,197493.6667,110760.3129
Saratoga Springs,New York,NY,31310364.5,171001.5,203334.5,130620.4657
Sardis,Georgia,GA,6097458.5,68805,37625.5,45461.32765
Sardis City,Alabama,AL,20367863,40296,86733,106251.6449
Sartell,Minnesota,MN,25408383,670297,68445,65050.79807
Sasakwa,Oklahoma,OK,538225,0,80704,45073.34611
Satanta,Kansas,KS,1517611,0,87752,132845.1602
Satellite Beach,Florida,FL,7558647,3550440,114658,152079.8143
Satsop,Washington,WA,18180665,7822,102729,48523.26295
Satsuma,Alabama,AL,14744106,75724,95845.5,99707.07659
Saugatuck,Michigan,MI,4235308,1274890,131291,151800.8884
Saugerties,New York,NY,4591973.5,1502205.5,97088.5,121919.95
Sauk Centre,Minnesota,MN,5969182,336797.5,81268.5,88852.12827
Sauk City,Wisconsin,WI,3808089,544855,88423,74957.02539
Sauk Village,Illinois,IL,10050599,10136,81864,88063.45448
Saunemin,Illinois,IL,463045.5,0,77457,77567.37849
Sauquoit,New York,NY,1137343,9911,75206,138104.4322
Savage,Minnesota,MN,40501973,2110754,155028,165358.943
Savannah,Georgia,GA,50775130.86,3272663.429,179634,152148.491
Savoy,Illinois,IL,8484690,158898,119805,161053.836
Sawyer,North Dakota,ND,1240652,0,83941,75042.18358
Saxton,Pennsylvania,PA,951443.5,0,68291.5,59490.89006
Sayre,Pennsylvania,PA,5236375,35098,86410,108087.7687
Sayville,New York,NY,13743031,167315,208312,195033.4462
Scandia,Kansas,KS,955099,0,50169.5,47496.54936
Scappoose,Oregon,OR,7083368,0,104827,126036.9008
Scarborough,Maine,ME,12880386,34431,125658,151442.3505
Schaghticoke,New York,NY,1581913,336854,103537.5,119886.5057
Schaller,Iowa,IA,3260453,0,80704,121594.2015
Schaumburg,Illinois,IL,49947601,292112,118256,146284.9921
Schenevus,New York,NY,2664023,0,71355,60315.62582
Schiller Park,Illinois,IL,7173307,0,85225,114274.857
Schoolcraft,Michigan,MI,2533327,0,87542,106313.1387
Schriever,Louisiana,LA,37058924,161094,91142,111509.1653
Schroon Lake,New York,NY,7475117,2069428,77626,79097.63858
Schulenburg,Texas,TX,6546052,0,78059,123082.0049
Schulter,Oklahoma,OK,2272355,0,52971,54682.88072
Schurz,Nevada,NV,149536453,2077475,67516,89358.58662
Schuyler,Nebraska,NE,701415,124,68000.5,54630.20871
Schuylkill Haven,Pennsylvania,PA,4212836.75,197296,151798.25,149412.9032
Scio,New York,NY,2354547.6,0,164166.6,111105.6907
Sciota,Illinois,IL,832037,0,300000,66725.4471
Scituate,Massachusetts,MA,11120809,1597728,201864,189699.9126
Scobey,Montana,MT,1054608.5,0,80612.5,70716.22364
Scotch Plains,New Jersey,NJ,3469670,0,206103,194457.0016
Scotia,California,CA,2398510.333,172413.3333,149926.3333,95407.44476
Scott City,Illinois,IL,6250528.5,418814.25,77266,89088.72477
Scott Depot,West Virginia,WV,18604173,240456,124690,149680.4601
Scotts Hill,Tennessee,TN,9761143,0,33744,126965.3219
Scotts Mills,Oregon,OR,934386,0,82816,85998.38741
Scotts Valley,California,CA,1688663,0,300000,203816.9753
Scottsboro,Alabama,AL,9443257,7419,92149,73277.70091
Scottsburg,Virginia,VA,18162834,20459,33016,36902.28006
Scottsdale,Arizona,AZ,476410748,1220280,205159,192282.3959
Scottsville,Kentucky,KY,9352664.5,28246.5,78511,87798.33815
Scranton,Arkansas,AR,14467146.83,105110.8333,69660.5,82351.18477
Screven,Georgia,GA,5585894,56656,71618,81566.55936
Scribner,Nebraska,NE,1654953,37944,74034,96701.65071
Scurry,Texas,TX,4167749,1392,106350.5,110690.9666
Sea Cliff,New York,NY,2887409,2192567,237164,209893.4522
Seabrook,New Hampshire,NH,5942195.75,10647749.5,85290,110538.5963
Seadrift,Texas,TX,3157445,614559,79813,128844.7318
Seaford,Delaware,DE,13555653,179326,80750,103200.1899
Seagoville,Texas,TX,33062971,718482.5,38802,84292.82667
Seagrove,North Carolina,NC,2694700,13885,64405,59247.4519
Sealy,Texas,TX,34651545,405366,113266,144720.5546
Seaman,Ohio,OH,3285228,14513.33333,88079.33333,87545.64962
Searcy,Arkansas,AR,1669175,129161,62614,55099.36914
Seaside,California,CA,23931848,358548,102020,124467.7194
Seaside Hts,New Jersey,NJ,1697387,409695,140612,144571.449
Seat Pleasant,Maryland,MD,1897945,0,92259,115912.6011
Seatac,Washington,WA,25979947,453909,86620,113718.3775
Seattle,Washington,WA,7346980,446720,116999,134855.0614
Sebastian,Florida,FL,15315702.75,2433161,148142.5,141680.2044
Sebastopol,California,CA,12565703.5,8715.5,150000,185511.6912
Sebewaing,Michigan,MI,4089318,327316,72460,81854.6719
Seboyeta,New Mexico,NM,29807767,23715,300000,66657.91314
Sebree,Kentucky,KY,2325015,19557,275000,89365.45682
Second Mesa,Arizona,AZ,103921612,38150,59266,51308.77067
Section,Alabama,AL,11842418,0,62069,87105.18835
Sedalia,Kentucky,KY,3065134,10808,300000,34148.08507
Sedan,Kansas,KS,505083,1809,52047,43978.71867
Sedgwick,Colorado,CO,2265850.5,0,81905.5,76577.40658
Sedley,Virginia,VA,5792041.5,3455.5,95708,140206.6244
Sedona,Arizona,AZ,53456468,106607.5,242388.5,124336.4372
Sedro-woolley,Washington,WA,8973487.5,7855,163665,148612.2781
Seeley,California,CA,3139015,78319,59665,41273.15752
Seffner,Florida,FL,9341779,525129,97218,119971.8765
Seibert,Colorado,CO,887957,0,56368,21166.63292
Seiling,Oklahoma,OK,2130947,0,111832,144242.5178
Selah,Washington,WA,11867710,149822,92315,121812.8669
Selawik,Alaska,AK,7582133,3060641,90126,96019.44201
Selby,South Dakota,SD,1712926.5,0,193465,90362.82732
Selden,Kansas,KS,1613412,0,49174.5,39487.85402
Seldovia,Alaska,AK,46974448,2872280,170051,172718.1212
Selfridge,North Dakota,ND,606307,0,64082,37986.67732
Selinsgrove,Pennsylvania,PA,1647416,27663,90335.5,131106.6452
Sells,Arizona,AZ,5766460.667,0,83221.5,31266.86214
Selma,Alabama,AL,27556210.75,229411,67479.5,93178.82135
Selmer,Tennessee,TN,25308591,54246,61207,75956.42684
Seminary,Mississippi,MS,3914181,17376,87192,108136.255
Seminole,Florida,FL,2419619.667,1455642,159642.3333,170592.2052
Semora,North Carolina,NC,1007385,571,81978,167267.5897
Senath,Missouri,MO,4982741,0,59226,52735.4095
Seneca,Illinois,IL,5199767.333,185528,58777,75761.85098
Seneca Falls,New York,NY,12518468,407775,95881,107850.5222
Senecaville,Ohio,OH,644944.6667,0,79152.66667,89984.91533
Senoia,Georgia,GA,2014575,29602,300000,61640.22295
Sentinel,Oklahoma,OK,1594366,0,83728,101179.6367
Sequim,Washington,WA,2125248.5,0,60227,56259.33873
Sergeant Bluff,Iowa,IA,5486100,802,121212,142356.2168
Sesser,Illinois,IL,2628293,1576,76465,41460.84478
Seven Mile,Ohio,OH,1872098,0,77392,103618.8742
Seven Springs,North Carolina,NC,866111,0,49417,44320.82075
Severn,Maryland,MD,45931535,0,166262,172876.2833
Severna Park,Maryland,MD,4359087,1986884,206117,194308.2537
Sevierville,Tennessee,TN,15717684,0,101080,148862.6815
Sewanee,Tennessee,TN,10066210,48189,121679,148302.5098
Seward,Nebraska,NE,5856745.5,45249.5,79569.5,91312.32099
Sewaren,New Jersey,NJ,2460352,130418,155992,159589.5131
Sewickley,Pennsylvania,PA,14668712.67,122216.6667,202837.3333,191368.088
Seymour,Iowa,IA,10680401.2,11194,84470.8,88299.03298
Shabbona,Illinois,IL,2021926,1278,88190.5,121418.1649
Shady Cove,Oregon,OR,17613134,212616,59217,35449.41773
Shady Point,Oklahoma,OK,6645987,0,80339,113318.8113
Shady Shores,Texas,TX,7535607,23643,163475,173313.2358
Shady Side,Maryland,MD,17508087,3229744,173001,179431.5646
Shady Spring,West Virginia,WV,15731499,165001,125677,159115.2819
Shadyside,Ohio,OH,2616546,51615,78953,94970.3888
Shafter,California,CA,295229.6667,0,119670,36896.97882
Shaftsbury,Vermont,VT,5806199,7761,61726,49270.43034
Shageluk,Alaska,AK,28697341,3501784,73332,56639.22851
Shakopee,Minnesota,MN,72541356,3379403,126824,151958.498
Shalimar,Florida,FL,744160,0,146497,157368.534
Shallotte,North Carolina,NC,24414068,163978,97498,117564.2794
Shamrock,Texas,TX,4767322,0,197946.5,89504.12154
Shandon,California,CA,7639225,113010,90193,127862.6366
Shanksville,Pennsylvania,PA,704354.5,0,100723,95952.9425
Shannon,Mississippi,MS,6672576.5,0,66412,84580.25559
Sharon,Ohio,OH,4284311,0,107774.25,65937.78615
Sharon Springs,Kansas,KS,2343135,0,130214,158852.4223
Sharpsburg,Georgia,GA,1127013.75,4396.25,236320.25,131606.4545
Sharpsville,Indiana,IN,619774,0,81269,52744.01563
Shaw,Mississippi,MS,2882548,0,23492,55600.61405
Shawano,Wisconsin,WI,17028401,540989,81296,118173.6602
Shawnee,Oklahoma,OK,114310635,5995178,88920,129740.8597
Shawnee Mission,Kansas,KS,17231834,185512.7143,199480.1429,163867.0716
Sheboygan Falls,Wisconsin,WI,13816778,346952,89735,123251.1771
Sheffield,Alabama,AL,8107448.333,77729.66667,77141.33333,90593.83483
Sheffield Village,Ohio,OH,27824620,254460,132931,151598.1516
Shelburne,Vermont,VT,1633997,0,300000,88313.32712
Shelburne Falls,Massachusetts,MA,6562680,217130,94280,122123.7094
Shelby,Mississippi,MS,7885554.333,143399.5,56052.33333,65320.16972
Shelbyville,Illinois,IL,2667063.8,118785.8,126770,63371.67491
Sheldon,Iowa,IA,12069158,0,7083,17754.83905
Sheldon Point,Alaska,AK,31421019,16447187,300000,96299.71528
Shell Knob,Missouri,MO,12298432,2615785.667,81565.33333,109065.3259
Shell Lake,Wisconsin,WI,15055691,11383016,90377,131524.2013
Shelley,Idaho,ID,4647135,0,70633,112692.2409
Shellsburg,Iowa,IA,1984679,0,145673,159929.6064
Shelter Island,New York,NY,16962798,368262,300000,213118.8237
Shelton,Connecticut,CT,21098325.8,775550.2,130321.2,110297.3546
Shenandoah,Iowa,IA,5721996,100819,71640.5,78183.33363
Shenandoah Junction,West Virginia,WV,2634472,0,250000,51498.34801
Shepherd,Michigan,MI,9147040,29635,75785,114491.98
Shepherdsville,Kentucky,KY,37006770,839500,77908,79349.0448
Sherburn,Minnesota,MN,2328965,0,77054,100587.2005
Sherburne,New York,NY,2799415,0,69068,61976.58876
Sheridan,Arkansas,AR,23352000,51990,87815.66667,100616.3685
Sheridan Lake,Colorado,CO,304291,0,300000,22530.54736
Sherman,New York,NY,2211176,0,67317,77850.74272
Sherrard,Illinois,IL,2402799,601902,88345,99642.53841
Sherwood,Arkansas,AR,14865727,273883,149279,86444.30038
Shickshinny,Pennsylvania,PA,1283525,135531,75412,68209.44696
Shidler,Oklahoma,OK,555818,0,23281,18389.38922
Shillington,Pennsylvania,PA,1962117.333,16375,112329.6667,146523.2596
Shinglehouse,Pennsylvania,PA,5423921,5022,59762,30949.37981
Shingletown,California,CA,63570624,177508,73418,75205.07655
Shinnston,West Virginia,WV,3170526,0,60273,67539.45155
Shiocton,Wisconsin,WI,4052250,267818,80599,75546.51094
Shipman,Illinois,IL,3406473,34438,95580,112044.0961
